Fecha,Serie,Moneda,Valor Libro,Valor Económico,Patrimonio Neto,Activo Total,Nº de Aportantes,Nº Aportantes Institucionales,Agencia,date,close
17/08/2017,B,$$,11275.2957,11275.2957,7658451447,53415065181,5,0,BLOOMBERG,2017-08-17,11275.2957
18/08/2017,B,$$,11277.4735,11277.4735,7659930661,53539297724,5,0,BLOOMBERG,2017-08-18,11277.4735
19/08/2017,B,$$,11279.3666,11279.3666,7661216500,53549589567,5,0,BLOOMBERG,2017-08-19,11279.3666
20/08/2017,B,$$,11281.257,11281.257,7662500505,53559869011,5,0,BLOOMBERG,2017-08-20,11281.257
21/08/2017,B,$$,11283.0291,11283.0291,7663704157,53579585079,5,0,BLOOMBERG,2017-08-21,11283.0291
22/08/2017,B,$$,11285.2146,11285.2146,7665188601,54695870052,5,0,BLOOMBERG,2017-08-22,11285.2146
23/08/2017,B,$$,11289.151,11289.151,7667862299,54761334305,5,0,BLOOMBERG,2017-08-23,11289.151
24/08/2017,B,$$,11291.5223,11291.5223,7669472943,55389354646,5,0,BLOOMBERG,2017-08-24,11291.5223
25/08/2017,B,$$,11293.2898,11293.2898,8228753973,56449482684,5,0,BLOOMBERG,2017-08-25,11293.2898
26/08/2017,B,$$,11295.0699,11295.0699,8230051027,56459754775,5,0,BLOOMBERG,2017-08-26,11295.0699
27/08/2017,B,$$,11296.8508,11296.8508,8231348664,56470031192,5,0,BLOOMBERG,2017-08-27,11296.8508
28/08/2017,B,$$,11297.7196,11297.7196,8231981707,56475751318,6,0,BLOOMBERG,2017-08-28,11297.7196
29/08/2017,B,$$,11297.1614,11297.1614,8231574980,56474342899,6,0,BLOOMBERG,2017-08-29,11297.1614
30/08/2017,B,$$,11297.8773,11297.8773,8232096614,58302161158,5,0,BLOOMBERG,2017-08-30,11297.8773
31/08/2017,B,$$,11298.3874,11298.3874,8232468294,58306216321,5,0,BLOOMBERG,2017-08-31,11298.3874
01/09/2017,B,$$,11300.4508,11300.4508,8233971771,58377207232,5,0,BLOOMBERG,2017-09-01,11300.4508
02/09/2017,B,$$,11302.3946,11302.3946,8235388104,58388667760,5,0,BLOOMBERG,2017-09-02,11302.3946
03/09/2017,B,$$,11304.3376,11304.3376,8236803853,58400123791,5,0,BLOOMBERG,2017-09-03,11304.3376
04/09/2017,B,$$,11306.1271,11306.1271,8238107756,58410788116,5,0,BLOOMBERG,2017-09-04,11306.1271
05/09/2017,B,$$,11307.7062,11307.7062,8239258353,58420366964,5,0,BLOOMBERG,2017-09-05,11307.7062
06/09/2017,B,$$,11309.1395,11309.1395,8240302714,58929272259,5,0,BLOOMBERG,2017-09-06,11309.1395
07/09/2017,B,$$,11310.3174,11310.3174,8241160981,58959596081,5,0,BLOOMBERG,2017-09-07,11310.3174
08/09/2017,B,$$,11312.8183,11312.8183,8242983239,60405941090,5,0,BLOOMBERG,2017-09-08,11312.8183
09/09/2017,B,$$,11314.7628,11314.7628,8244400081,60417508890,5,0,BLOOMBERG,2017-09-09,11314.7628
10/09/2017,B,$$,11316.7072,11316.7072,8245816851,60429076701,5,0,BLOOMBERG,2017-09-10,11316.7072
11/09/2017,B,$$,11318.7474,11318.7474,8247303424,59187383686,5,0,BLOOMBERG,2017-09-11,11318.7474
12/09/2017,B,$$,11320.1145,11320.1145,8248299549,59224685952,5,0,BLOOMBERG,2017-09-12,11320.1145
13/09/2017,B,$$,11322.1081,11322.1081,8249752168,59236560524,5,0,BLOOMBERG,2017-09-13,11322.1081
14/09/2017,B,$$,11323.3945,11323.3945,8250689492,62007937260,5,0,BLOOMBERG,2017-09-14,11323.3945
15/09/2017,B,$$,11325.6598,11325.6598,8252340082,62021854133,5,0,BLOOMBERG,2017-09-15,11325.6598
16/09/2017,B,$$,11327.5952,11327.5952,8253750294,62033964933,5,0,BLOOMBERG,2017-09-16,11327.5952
17/09/2017,B,$$,11329.5314,11329.5314,8255161089,62046080483,5,0,BLOOMBERG,2017-09-17,11329.5314
18/09/2017,B,$$,11331.4666,11331.4666,8256571155,62058191270,5,0,BLOOMBERG,2017-09-18,11331.4666
19/09/2017,B,$$,11333.4027,11333.4027,8257981877,62070306827,5,0,BLOOMBERG,2017-09-19,11333.4027
20/09/2017,B,$$,11335.3878,11335.3878,8259428302,62232852485,5,0,BLOOMBERG,2017-09-20,11335.3878
21/09/2017,B,$$,11337.491,11337.491,8260960780,62095714746,5,0,BLOOMBERG,2017-09-21,11337.491
22/09/2017,B,$$,11340.8069,11340.8069,8263376880,62115384531,5,0,BLOOMBERG,2017-09-22,11340.8069
23/09/2017,B,$$,11342.6974,11342.6974,8264754376,62127251707,5,0,BLOOMBERG,2017-09-23,11342.6974
24/09/2017,B,$$,11344.5879,11344.5879,8266131872,62139118897,5,0,BLOOMBERG,2017-09-24,11344.5879
25/09/2017,B,$$,11347.7045,11347.7045,8268402755,62198823351,5,0,BLOOMBERG,2017-09-25,11347.7045
26/09/2017,B,$$,11351.1855,11351.1855,8270939154,62219411248,5,0,BLOOMBERG,2017-09-26,11351.1855
27/09/2017,B,$$,11354.1958,11354.1958,8273132582,62237421544,5,0,BLOOMBERG,2017-09-27,11354.1958
28/09/2017,B,$$,11357.6097,11357.6097,8275620089,64016463313,5,0,BLOOMBERG,2017-09-28,11357.6097
29/09/2017,B,$$,11361.0709,11361.0709,8278142062,64037523640,5,0,BLOOMBERG,2017-09-29,11361.0709
30/09/2017,B,$$,11362.9306,11362.9306,8279497115,64049563427,5,0,BLOOMBERG,2017-09-30,11362.9306
01/10/2017,B,$$,11364.833,11364.833,8280883282,64061843695,5,0,BLOOMBERG,2017-10-01,11364.833
02/10/2017,B,$$,11367.7441,11367.7441,8283004429,64228545024,5,0,BLOOMBERG,2017-10-02,11367.7441
03/10/2017,B,$$,11369.2574,11369.2574,8284107081,64238658023,5,0,BLOOMBERG,2017-10-03,11369.2574
04/10/2017,B,$$,11371.1494,11371.1494,8285485670,64250908459,5,0,BLOOMBERG,2017-10-04,11371.1494
05/10/2017,B,$$,11372.6374,11372.6374,9486007836,65777527476,5,0,BLOOMBERG,2017-10-05,11372.6374
06/10/2017,B,$$,11375.3975,11375.3975,9488310058,65795097874,5,0,BLOOMBERG,2017-10-06,11375.3975
07/10/2017,B,$$,11377.1799,11377.1799,9489796772,65807014686,5,0,BLOOMBERG,2017-10-07,11377.1799
08/10/2017,B,$$,11378.9615,11378.9615,9491282819,65818926549,5,0,BLOOMBERG,2017-10-08,11378.9615
09/10/2017,B,$$,11380.7438,11380.7438,9492769450,65830843368,5,0,BLOOMBERG,2017-10-09,11380.7438
10/10/2017,B,$$,11383.6418,11383.6418,9495186695,65849212686,5,0,BLOOMBERG,2017-10-10,11383.6418
11/10/2017,B,$$,11385.2185,11385.2185,9496501833,65859940735,5,0,BLOOMBERG,2017-10-11,11385.2185
12/10/2017,B,$$,11387.0212,11387.0212,9498005479,65871976131,5,0,BLOOMBERG,2017-10-12,11387.0212
13/10/2017,B,$$,11387.8095,11387.8095,9498663006,65878144910,5,0,BLOOMBERG,2017-10-13,11387.8095
14/10/2017,B,$$,11389.508,11389.508,9500079739,65889578205,5,0,BLOOMBERG,2017-10-14,11389.508
15/10/2017,B,$$,11391.2141,11391.2141,9501502811,65901055417,5,0,BLOOMBERG,2017-10-15,11391.2141
16/10/2017,B,$$,11392.9965,11392.9965,9502989525,65913639315,5,0,BLOOMBERG,2017-10-16,11392.9965
17/10/2017,B,$$,11395.1954,11395.1954,9504823645,66244462345,5,0,BLOOMBERG,2017-10-17,11395.1954
18/10/2017,B,$$,11396.9198,11396.9198,9506261981,66395582322,5,0,BLOOMBERG,2017-10-18,11396.9198
19/10/2017,B,$$,11400.0982,11400.0982,9508913109,66415713605,5,0,BLOOMBERG,2017-10-19,11400.0982
20/10/2017,B,$$,11402.0344,11402.0344,9510528109,66428612047,5,0,BLOOMBERG,2017-10-20,11402.0344
21/10/2017,B,$$,11403.767,11403.767,9511973285,66440324675,5,0,BLOOMBERG,2017-10-21,11403.767
22/10/2017,B,$$,11405.4996,11405.4996,9513418460,66452037307,5,0,BLOOMBERG,2017-10-22,11405.4996
23/10/2017,B,$$,11407.3918,11407.3918,9514996760,66464679898,5,0,BLOOMBERG,2017-10-23,11407.3918
24/10/2017,B,$$,11409.0697,11409.0697,9516396309,66476075016,5,0,BLOOMBERG,2017-10-24,11409.0697
25/10/2017,B,$$,11410.6544,11410.6544,9517718120,67133044567,5,0,BLOOMBERG,2017-10-25,11410.6544
26/10/2017,B,$$,11412.5238,11412.5238,9519277402,67145676655,5,0,BLOOMBERG,2017-10-26,11412.5238
27/10/2017,B,$$,11414.3155,11414.3155,9520771873,67157852053,5,0,BLOOMBERG,2017-10-27,11414.3155
28/10/2017,B,$$,11416.068,11416.068,9522233647,67169797016,5,0,BLOOMBERG,2017-10-28,11416.068
29/10/2017,B,$$,11417.8186,11417.8186,9523693837,67181731738,5,0,BLOOMBERG,2017-10-29,11417.8186
30/10/2017,B,$$,11419.9305,11419.9305,9525455389,67195790465,5,0,BLOOMBERG,2017-10-30,11419.9305
31/10/2017,B,$$,11421.9374,11421.9374,9527129361,67209232111,5,0,BLOOMBERG,2017-10-31,11421.9374
01/11/2017,B,$$,11423.6607,11423.6607,9528566779,67221007013,5,0,BLOOMBERG,2017-11-01,11423.6607
02/11/2017,B,$$,11425.0001,11425.0001,9529683983,67417111176,5,0,BLOOMBERG,2017-11-02,11425.0001
03/11/2017,B,$$,11426.9425,11426.9425,9531304155,67430210505,5,0,BLOOMBERG,2017-11-03,11426.9425
04/11/2017,B,$$,11428.7123,11428.7123,9532780359,67442292852,5,0,BLOOMBERG,2017-11-04,11428.7123
05/11/2017,B,$$,11430.4813,11430.4813,9534255896,67454370083,5,0,BLOOMBERG,2017-11-05,11430.4813
06/11/2017,B,$$,11432.0829,11432.0829,9535591804,67465461152,5,0,BLOOMBERG,2017-11-06,11432.0829
07/11/2017,B,$$,11434.0521,11434.0521,9537234329,67478719681,5,0,BLOOMBERG,2017-11-07,11434.0521
08/11/2017,B,$$,11435.3418,11435.3418,9538310078,67487971973,5,0,BLOOMBERG,2017-11-08,11435.3418
09/11/2017,B,$$,11435.5866,11435.5866,9538514268,67491063971,5,0,BLOOMBERG,2017-11-09,11435.5866
10/11/2017,B,$$,11437.6934,11437.6934,9540271566,67505134187,5,0,BLOOMBERG,2017-11-10,11437.6934
11/11/2017,B,$$,11439.5457,11439.5457,9541816585,67517704399,5,0,BLOOMBERG,2017-11-11,11439.5457
12/11/2017,B,$$,11441.398,11441.398,9543361603,67530274616,5,0,BLOOMBERG,2017-11-12,11441.398
13/11/2017,B,$$,11443.2472,11443.2472,9544904035,67516323117,6,0,BLOOMBERG,2017-11-13,11443.2472
14/11/2017,B,$$,11446.0205,11446.0205,9511459899,67570075292,6,0,BLOOMBERG,2017-11-14,11446.0205
15/11/2017,B,$$,11449.1933,11449.1933,9514096445,67554691648,5,0,BLOOMBERG,2017-11-15,11449.1933
16/11/2017,B,$$,11452.266,11452.266,9516649810,67574466196,5,0,BLOOMBERG,2017-11-16,11452.266
17/11/2017,B,$$,11457.2326,11457.2326,9520776975,67605411845,5,0,BLOOMBERG,2017-11-17,11457.2326
18/11/2017,B,$$,11458.9631,11458.9631,9522214993,67617271346,5,0,BLOOMBERG,2017-11-18,11458.9631
19/11/2017,B,$$,11460.6928,11460.6928,9523652346,67629125711,5,0,BLOOMBERG,2017-11-19,11460.6928
20/11/2017,B,$$,11462.6871,11462.6871,9525309577,67642541773,5,0,BLOOMBERG,2017-11-20,11462.6871
21/11/2017,B,$$,11464.9183,11464.9183,9527163669,67657354686,5,0,BLOOMBERG,2017-11-21,11464.9183
22/11/2017,B,$$,11467.3993,11467.3993,9529225340,67673641664,5,0,BLOOMBERG,2017-11-22,11467.3993
23/11/2017,B,$$,11469.5825,11469.5825,9531039544,67688172062,5,0,BLOOMBERG,2017-11-23,11469.5825
24/11/2017,B,$$,11471.7228,11471.7228,9532818099,67702449892,5,0,BLOOMBERG,2017-11-24,11471.7228
25/11/2017,B,$$,11473.325,11473.325,9534149502,67713554440,5,0,BLOOMBERG,2017-11-25,11473.325
26/11/2017,B,$$,11474.9263,11474.9263,9535480156,67724653864,5,0,BLOOMBERG,2017-11-26,11474.9263
27/11/2017,B,$$,11477.0158,11477.0158,9537216498,67793814029,5,0,BLOOMBERG,2017-11-27,11477.0158
28/11/2017,B,$$,11479.3872,11479.3872,9539187093,67809468629,5,0,BLOOMBERG,2017-11-28,11479.3872
29/11/2017,B,$$,11480.8901,11480.8901,9540435979,67819997293,5,0,BLOOMBERG,2017-11-29,11480.8901
30/11/2017,B,$$,11485.5803,11485.5803,9544333460,67849339861,5,0,BLOOMBERG,2017-11-30,11485.5803
01/12/2017,B,$$,11486.7089,11486.7089,9545271309,67857659949,5,0,BLOOMBERG,2017-12-01,11486.7089
02/12/2017,B,$$,11488.5006,11488.5006,9546760183,67869893836,5,0,BLOOMBERG,2017-12-02,11488.5006
03/12/2017,B,$$,11490.2905,11490.2905,9548247561,67882117448,5,0,BLOOMBERG,2017-12-03,11490.2905
04/12/2017,B,$$,11492.1727,11492.1727,9549811639,67894886168,5,0,BLOOMBERG,2017-12-04,11492.1727
05/12/2017,B,$$,11494.0538,11494.0538,9551374803,67907648818,5,0,BLOOMBERG,2017-12-05,11494.0538
06/12/2017,B,$$,11497.5924,11497.5924,9554315323,67930195773,5,0,BLOOMBERG,2017-12-06,11497.5924
07/12/2017,B,$$,11499.0305,11499.0305,9555510361,67940338225,5,0,BLOOMBERG,2017-12-07,11499.0305
08/12/2017,B,$$,11500.7948,11500.7948,9556976466,67952412438,5,0,BLOOMBERG,2017-12-08,11500.7948
09/12/2017,B,$$,11502.5574,11502.5574,9558441158,67964476418,5,0,BLOOMBERG,2017-12-09,11502.5574
10/12/2017,B,$$,11504.3164,11504.3164,9559902859,67976519843,5,0,BLOOMBERG,2017-12-10,11504.3164
11/12/2017,B,$$,11507.3919,11507.3919,9562458551,67996334328,5,0,BLOOMBERG,2017-12-11,11507.3919
12/12/2017,B,$$,11509.5739,11509.5739,10051621645,68445079948,5,0,BLOOMBERG,2017-12-12,11509.5739
13/12/2017,B,$$,11511.4184,11511.4184,10053232497,67970362371,5,0,BLOOMBERG,2017-12-13,11511.4184
14/12/2017,B,$$,11513.9354,11513.9354,10055430661,67986881063,5,0,BLOOMBERG,2017-12-14,11513.9354
15/12/2017,B,$$,11514.0811,11514.0811,10055557905,67989403050,5,0,BLOOMBERG,2017-12-15,11514.0811
16/12/2017,B,$$,11515.7321,11515.7321,10056999768,68000810566,5,0,BLOOMBERG,2017-12-16,11515.7321
17/12/2017,B,$$,11517.3814,11517.3814,10058440146,68012207805,5,0,BLOOMBERG,2017-12-17,11517.3814
18/12/2017,B,$$,11515.5832,11515.5832,10056869729,68003256169,5,0,BLOOMBERG,2017-12-18,11515.5832
19/12/2017,B,$$,11516.9863,11516.9863,10058095094,68013199926,5,0,BLOOMBERG,2017-12-19,11516.9863
20/12/2017,B,$$,11518.3562,11518.3562,10059291465,68022948669,5,0,BLOOMBERG,2017-12-20,11518.3562
21/12/2017,B,$$,11520.0594,11520.0594,10060778916,68034664564,5,0,BLOOMBERG,2017-12-21,11520.0594
22/12/2017,B,$$,11522.4605,11522.4605,10062875861,68050499715,5,0,BLOOMBERG,2017-12-22,11522.4605
23/12/2017,B,$$,11523.7972,11523.7972,10064043237,68060053205,5,0,BLOOMBERG,2017-12-23,11523.7972
24/12/2017,B,$$,11525.1287,11525.1287,10065206072,68069575890,5,0,BLOOMBERG,2017-12-24,11525.1287
25/12/2017,B,$$,11526.4593,11526.4593,10066368121,68079093443,5,0,BLOOMBERG,2017-12-25,11526.4593
26/12/2017,B,$$,11528.7193,11528.7193,10068341840,68094096711,5,0,BLOOMBERG,2017-12-26,11528.7193
27/12/2017,B,$$,11530.5484,11530.5484,10069939243,68106557400,5,0,BLOOMBERG,2017-12-27,11530.5484
28/12/2017,B,$$,11530.9786,11530.9786,10070314948,68110760601,5,0,BLOOMBERG,2017-12-28,11530.9786
29/12/2017,B,$$,11530.5702,11530.5702,10069958281,68110014603,5,0,BLOOMBERG,2017-12-29,11530.5702
30/12/2017,B,$$,11532.0826,11532.0826,10071279101,68120605786,5,0,BLOOMBERG,2017-12-30,11532.0826
31/12/2017,B,$$,11533.5915,11533.5915,10072596864,68131176413,5,0,BLOOMBERG,2017-12-31,11533.5915
01/01/2018,B,$$,11535.1186,11535.1186,10073930522,68141854901,5,0,BLOOMBERG,2018-01-01,11535.1186
02/01/2018,B,$$,11536.1996,11536.1996,10074874588,68149900301,5,0,BLOOMBERG,2018-01-02,11536.1996
03/01/2018,B,$$,11535.9871,11535.9871,10074689006,68150311176,5,0,BLOOMBERG,2018-01-03,11535.9871
04/01/2018,B,$$,11536.8824,11536.8824,10075470896,68157260371,5,0,BLOOMBERG,2018-01-04,11536.8824
05/01/2018,B,$$,11538.9732,11538.9732,10077296848,68171266775,6,0,BLOOMBERG,2018-01-05,11538.9732
06/01/2018,B,$$,11540.3905,11540.3905,10078534614,68181297731,6,0,BLOOMBERG,2018-01-06,11540.3905
07/01/2018,B,$$,11541.8025,11541.8025,10079767752,68191297869,6,0,BLOOMBERG,2018-01-07,11541.8025
08/01/2018,B,$$,11543.2415,11543.2415,10066595418,68307472408,6,0,BLOOMBERG,2018-01-08,11543.2415
09/01/2018,B,$$,11545.748,11545.748,10068781279,68217896945,5,0,BLOOMBERG,2018-01-09,11545.748
10/01/2018,B,$$,11547.7466,11547.7466,10070524212,68231359769,5,0,BLOOMBERG,2018-01-10,11547.7466
11/01/2018,B,$$,11548.6116,11548.6116,10071278558,68183043615,5,0,BLOOMBERG,2018-01-11,11548.6116
12/01/2018,B,$$,11549.8434,11549.8434,10072352783,68191981241,6,0,BLOOMBERG,2018-01-12,11549.8434
13/01/2018,B,$$,11551.547,11551.547,10073838453,68203703394,6,0,BLOOMBERG,2018-01-13,11551.547
14/01/2018,B,$$,11553.2487,11553.2487,10075322467,68215415303,6,0,BLOOMBERG,2018-01-14,11553.2487
15/01/2018,B,$$,11555.4102,11555.4102,10077207461,68229840647,6,0,BLOOMBERG,2018-01-15,11555.4102
16/01/2018,B,$$,11556.8139,11556.8139,10078431595,68239793426,6,0,BLOOMBERG,2018-01-16,11556.8139
17/01/2018,B,$$,11558.8831,11558.8831,10080236097,68253674989,6,0,BLOOMBERG,2018-01-17,11558.8831
18/01/2018,B,$$,11560.6456,11560.6456,10081773133,68265746078,6,0,BLOOMBERG,2018-01-18,11560.6456
19/01/2018,B,$$,11564.3,11564.3,10084960051,68288984089,6,0,BLOOMBERG,2018-01-19,11564.3
20/01/2018,B,$$,11565.9801,11565.9801,10086425228,68300569726,6,0,BLOOMBERG,2018-01-20,11565.9801
21/01/2018,B,$$,11567.6549,11567.6549,10087885782,68312124582,6,0,BLOOMBERG,2018-01-21,11567.6549
22/01/2018,B,$$,11569.8511,11569.8511,10089801038,68326756524,6,0,BLOOMBERG,2018-01-22,11569.8511
23/01/2018,B,$$,11573.7019,11573.7019,10093159232,68351155200,6,0,BLOOMBERG,2018-01-23,11573.7019
24/01/2018,B,$$,11575.0174,11575.0174,10094306449,68687434500,6,0,BLOOMBERG,2018-01-24,11575.0174
25/01/2018,B,$$,11576.6892,11576.6892,10095764387,68372122729,6,0,BLOOMBERG,2018-01-25,11576.6892
26/01/2018,B,$$,11577.4581,11577.4581,10096434927,68378331747,5,0,68378331747,2018-01-26,11577.4581
27/01/2018,B,$$,11578.9864,11578.9864,10097767723,68389023134,5,0,BLOOMBERG,2018-01-27,11578.9864
28/01/2018,B,$$,11580.5129,11580.5129,10099098948,68399704282,5,0,BLOOMBERG,2018-01-28,11580.5129
29/01/2018,B,$$,11582.5877,11582.5877,10100908334,68413621824,5,0,BLOOMBERG,2018-01-29,11582.5877
30/01/2018,B,$$,11584.6798,11584.6798,10102732806,68427641877,5,0,BLOOMBERG,2018-01-30,11584.6798
31/01/2018,B,$$,11585.328,11585.328,10103298086,68433139397,5,0,BLOOMBERG,2018-01-31,11585.328
01/02/2018,B,$$,11588.6783,11588.6783,10106219806,68454585668,5,0,BLOOMBERG,2018-02-01,11588.6783
02/02/2018,B,$$,11590.4549,11590.4549,10107769138,68466744010,5,0,BLOOMBERG,2018-02-02,11590.4549
03/02/2018,B,$$,11592.0506,11592.0506,10109160711,68477835425,5,0,BLOOMBERG,2018-02-03,11592.0506
04/02/2018,B,$$,11593.6464,11593.6464,10110552372,68488926845,5,0,BLOOMBERG,2018-02-04,11593.6464
05/02/2018,B,$$,11595.3316,11595.3316,10112021996,68500546727,5,0,BLOOMBERG,2018-02-05,11595.3316
06/02/2018,B,$$,11596.4373,11596.4373,10112986251,68508746255,5,0,BLOOMBERG,2018-02-06,11596.4373
07/02/2018,B,$$,11597.5104,11597.5104,13212753661,71615298547,5,0,BLOOMBERG,2018-02-07,11597.5104
08/02/2018,B,$$,11602.7,11602.7,13218666043,68619495061,5,0,BLOOMBERG,2018-02-08,11602.7
09/02/2018,B,$$,11605.1227,11605.1227,13221426164,68565004523,5,0,BLOOMBERG,2018-02-09,11605.1227
10/02/2018,B,$$,11606.7538,11606.7538,13223284435,68576306228,5,0,BLOOMBERG,2018-02-10,11606.7538
11/02/2018,B,$$,11608.384,11608.384,13225141682,68587602798,5,0,BLOOMBERG,2018-02-11,11608.384
12/02/2018,B,$$,11609.4484,11609.4484,13226354326,68595560861,5,0,BLOOMBERG,2018-02-12,11609.4484
13/02/2018,B,$$,11611.182,11611.182,13228329373,68561857510,5,0,BLOOMBERG,2018-02-13,11611.182
14/02/2018,B,$$,11612.6088,11612.6088,13229954891,68571955785,5,0,BLOOMBERG,2018-02-14,11612.6088
15/02/2018,B,$$,11613.9599,11613.9599,13231494165,68581607870,5,0,BLOOMBERG,2018-02-15,11613.9599
16/02/2018,B,$$,11617.1582,11617.1582,13235137908,68602163471,5,0,BLOOMBERG,2018-02-16,11617.1582
17/02/2018,B,$$,11618.7569,11618.7569,13236959267,68613277233,5,0,BLOOMBERG,2018-02-17,11618.7569
18/02/2018,B,$$,11620.3555,11620.3555,13238780512,68624390985,5,0,BLOOMBERG,2018-02-18,11620.3555
19/02/2018,B,$$,11622.3138,11622.3138,13241011554,68637628002,5,0,BLOOMBERG,2018-02-19,11622.3138
20/02/2018,B,$$,11623.8568,11623.8568,13242769456,68648413591,5,0,BLOOMBERG,2018-02-20,11623.8568
21/02/2018,B,$$,11625.5909,11625.5909,13244745073,68660327489,5,0,BLOOMBERG,2018-02-21,11625.5909
22/02/2018,B,$$,11627.3744,11627.3744,13246776970,68672533714,5,0,BLOOMBERG,2018-02-22,11627.3744
23/02/2018,B,$$,11628.4498,11628.4498,13248002146,68680560077,5,0,BLOOMBERG,2018-02-23,11628.4498
24/02/2018,B,$$,11629.8154,11629.8154,13249557940,68690299424,5,0,BLOOMBERG,2018-02-24,11629.8154
25/02/2018,B,$$,11631.1801,11631.1801,13251112708,68700033648,5,0,BLOOMBERG,2018-02-25,11631.1801
26/02/2018,B,$$,11631.5925,11631.5925,13251582545,68704146858,5,0,BLOOMBERG,2018-02-26,11631.5925
27/02/2018,B,$$,11633.8512,11633.8512,13254155826,68719158464,5,0,BLOOMBERG,2018-02-27,11633.8512
28/02/2018,B,$$,11636.3183,11636.3183,13256966531,68735400961,5,0,BLOOMBERG,2018-02-28,11636.3183
01/03/2018,B,$$,11637.9053,11637.9053,13258774561,68746448105,5,0,BLOOMBERG,2018-03-01,11637.9053
02/03/2018,B,$$,11642.0648,11642.0648,13263513375,68772681215,5,0,BLOOMBERG,2018-03-02,11642.0648
03/03/2018,B,$$,11643.6768,11643.6768,13265349886,68783877097,5,0,BLOOMBERG,2018-03-03,11643.6768
04/03/2018,B,$$,11645.2836,11645.2836,13267180473,68795042181,5,0,BLOOMBERG,2018-03-04,11645.2836
05/03/2018,B,$$,11647.0354,11647.0354,13269176255,68807063814,5,0,BLOOMBERG,2018-03-05,11647.0354
06/03/2018,B,$$,11649.3731,11649.3731,13271839539,68822530307,5,0,BLOOMBERG,2018-03-06,11649.3731
07/03/2018,B,$$,11652.4237,11652.4237,13275315011,68842219245,5,0,BLOOMBERG,2018-03-07,11652.4237
08/03/2018,B,$$,11657.1588,11657.1588,13280709592,68871851670,5,0,BLOOMBERG,2018-03-08,11657.1588
09/03/2018,B,$$,11658.2787,11658.2787,13281985466,68880144742,5,0,BLOOMBERG,2018-03-09,11658.2787
10/03/2018,B,$$,11659.9885,11659.9885,13283933398,68891920170,5,0,BLOOMBERG,2018-03-10,11659.9885
11/03/2018,B,$$,11661.6966,11661.6966,13285879394,68903685338,5,0,BLOOMBERG,2018-03-11,11661.6966
12/03/2018,B,$$,11663.5775,11663.5775,13393309370,69021741716,5,0,BLOOMBERG,2018-03-12,11663.5775
13/03/2018,B,$$,11665.8988,11665.8988,13395974924,68931846332,5,0,BLOOMBERG,2018-03-13,11665.8988
14/03/2018,B,$$,11667.5602,11667.5602,13397882713,68894056493,5,0,BLOOMBERG,2018-03-14,11667.5602
15/03/2018,B,$$,11669.9794,11669.9794,13400660685,68910020174,5,0,BLOOMBERG,2018-03-15,11669.9794
16/03/2018,B,$$,11672.1781,11672.1781,13403185457,68924683274,5,0,BLOOMBERG,2018-03-16,11672.1781
17/03/2018,B,$$,11673.8408,11673.8408,13405094738,68936182397,5,0,BLOOMBERG,2018-03-17,11673.8408
18/03/2018,B,$$,11675.5017,11675.5017,13407001953,68947671276,5,0,BLOOMBERG,2018-03-18,11675.5017
19/03/2018,B,$$,11677.4315,11677.4315,13409217946,68960747271,5,0,BLOOMBERG,2018-03-19,11677.4315
20/03/2018,B,$$,11679.3978,11679.3978,13411475853,68974039330,5,0,BLOOMBERG,2018-03-20,11679.3978
21/03/2018,B,$$,11680.1253,11680.1253,13412311242,68980011469,5,0,BLOOMBERG,2018-03-21,11680.1253
22/03/2018,B,$$,11680.583,11680.583,13412836820,68984399337,5,0,BLOOMBERG,2018-03-22,11680.583
23/03/2018,B,$$,11682.8269,11682.8269,13415413495,68999330191,5,0,BLOOMBERG,2018-03-23,11682.8269
24/03/2018,B,$$,11684.5544,11684.5544,13417397187,69011213290,5,0,BLOOMBERG,2018-03-24,11684.5544
25/03/2018,B,$$,11686.2818,11686.2818,13419380764,69023096398,5,0,BLOOMBERG,2018-03-25,11686.2818
26/03/2018,B,$$,11688.2955,11688.2955,13421693099,69036669003,5,0,BLOOMBERG,2018-03-26,11688.2955
27/03/2018,B,$$,11689.8554,11689.8554,13423484336,69047564000,5,0,BLOOMBERG,2018-03-27,11689.8554
28/03/2018,B,$$,11691.7302,11691.7302,13425637172,69060317241,5,0,BLOOMBERG,2018-03-28,11691.7302
29/03/2018,B,$$,11692.5719,11692.5719,13426603698,69066972983,5,0,BLOOMBERG,2018-03-29,11692.5719
30/03/2018,B,$$,11694.3199,11694.3199,13428610930,69078978593,5,0,BLOOMBERG,2018-03-30,11694.3199
31/03/2018,B,$$,11696.0583,11696.0583,13430607138,69090927896,5,0,BLOOMBERG,2018-03-31,11696.0583
01/04/2018,B,$$,11697.7846,11697.7846,13432589452,69102805835,5,0,BLOOMBERG,2018-04-01,11697.7846
02/04/2018,B,$$,11699.0095,11699.0095,13433996007,69111724358,5,0,BLOOMBERG,2018-04-02,11699.0095
03/04/2018,B,$$,11700.6733,11700.6733,13435906552,69123233434,5,0,BLOOMBERG,2018-04-03,11700.6733
04/04/2018,B,$$,11702.3972,11702.3972,13437886110,69135097798,5,0,BLOOMBERG,2018-04-04,11702.3972
05/04/2018,B,$$,11704.3389,11704.3389,13440115768,69093604357,5,0,BLOOMBERG,2018-04-05,11704.3389
06/04/2018,B,$$,11706.1857,11706.1857,13442236452,69106194418,6,0,BLOOMBERG,2018-04-06,11706.1857
